text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"4. However; @SanJoseSharks fans will be relieved to see @Burnzie88 tonight, who missed Saturday’s skate due to the… https://t.co/oLbnLxFZul",FALSE,0,jabbott2019,3/4/19 2:32,TRUE,1.1024E+18,1.1024E+18,1.0885E+18,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",jabbott2019,1,FALSE,FALSE,NA,NA,,,
"@Nikki704 Same here, but I have the flu!",FALSE,0,Nikki704,3/4/19 2:32,FALSE,1.10238E+18,1.1024E+18,17905102,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PeteAllDay,0,FALSE,FALSE,NA,NA,,,
"@LiveCleoPatra Worse case; flu, probably tired not enough rest.",FALSE,0,LiveCleoPatra,3/4/19 2:31,FALSE,1.10236E+18,1.1024E+18,3337503439,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JimRBrooks,0,FALSE,FALSE,NA,NA,,,
@LaurenTGBGBlog I only eat it every like five years and this most recent time I got the flu right after (and origin… https://t.co/7xyBhuHtF4,FALSE,1,LaurenTGBGBlog,3/4/19 2:31,TRUE,1.1024E+18,1.1024E+18,416575821,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MarissaBurdett,0,FALSE,FALSE,NA,NA,,,
Study: Humidifiers Kill 100 Percent of Airborne Flu Viruses Within 24 Hours https://t.co/OgfpDlq8i0,FALSE,0,NA,3/4/19 2:30,FALSE,NA,1.1024E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",tamaraj86611162,0,FALSE,FALSE,NA,NA,,,
@Brianna_Willis8 SICK😂 SWINE FLU SICK,FALSE,0,Brianna_Willis8,3/4/19 2:30,FALSE,1.1024E+18,1.1024E+18,933187219,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dreainc,1,FALSE,FALSE,NA,NA,,,
My cousin thought she had the flu but turns out she was pregnant 😭,FALSE,4,NA,3/4/19 2:29,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Casinajerac,1,FALSE,FALSE,NA,NA,,,
Man being sick with the stomach flu sucks,FALSE,0,NA,3/4/19 2:29,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Russ00605579,0,FALSE,FALSE,NA,NA,,,
"@AmaiNeiko I just checked, I have Tylenol that expired last December lmao

I'm trying my best. I had the flu a few… https://t.co/iEuneoYxVu",FALSE,1,AmaiNeiko,3/4/19 2:28,TRUE,1.10239E+18,1.1024E+18,886343348,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",pixelpoe,0,FALSE,FALSE,NA,NA,,,
"I actually managed to eat a full meal today, I'm pretty proud of that.

Except now I have a fever and appear to hav… https://t.co/uDBqvCfWgR",FALSE,0,NA,3/4/19 2:28,TRUE,NA,1.1024E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",tntltp,0,FALSE,FALSE,NA,NA,,,
"So update, the people my aunt is letting stay over HAVE THE FREAKING FLU AND DONT PICK UP AFTER THEMSELVES! I need… https://t.co/R7ydG8KhmP",FALSE,0,NA,3/4/19 2:28,TRUE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",gaalalga,0,FALSE,FALSE,NA,NA,,,
"FutureDanger Indicator: FLU DEATHS MENACINGLY MOUNT
HeatMap Column 4&gt; https://t.co/1eP0jmhTwq
 #FluDeaths… https://t.co/mEMCNGB14E",FALSE,0,NA,3/4/19 2:28,TRUE,NA,1.1024E+18,NA,"<a href=\http://www.futuredanger.com/\"" rel=\""nofollow\"">Warning FutureDanger App</a>""",FD_SHTFWarning,0,FALSE,FALSE,NA,NA,,,
Is the Flu Shot Really Effective?  https://t.co/A23okSLXkm #preppers #survival #parents #camping #guns #shtf https://t.co/4OEuaUg5iZ,FALSE,1,NA,3/4/19 2:28,FALSE,NA,1.1024E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",LegacyPremium,1,FALSE,FALSE,NA,NA,,,
"@theAdamPage since starting #fullgearchallenge I am down 6 pounds,  I have also discovered what they call \carb flu… https://t.co/EwTYDOSuNA""",FALSE,3,theAdamPage,3/4/19 2:28,TRUE,NA,1.1024E+18,195863018,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Matt2517,1,FALSE,FALSE,NA,NA,,,
@HarmlessYardDog @comebackjohnson The Spanish Flu of 1918 didn’t originate in Spain either. 👀,FALSE,2,HarmlessYardDog,3/4/19 2:27,FALSE,1.10229E+18,1.1024E+18,1226167963,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",iamboundtowin,0,FALSE,FALSE,NA,NA,,,
"FutureDanger Indicator: FLU DEATHS MENACINGLY MOUNT
HeatMap Column 4&gt; https://t.co/IfJwn33PFi
 #FluDeaths… https://t.co/XdVRbNwLUK",FALSE,0,NA,3/4/19 2:26,TRUE,NA,1.10239E+18,NA,"<a href=\http://www.futuredanger.com/\"" rel=\""nofollow\"">Plague FutureDanger App</a>""",FD_Plague,0,FALSE,FALSE,NA,NA,,,
"Put out a video. Making return to youtube. Nah, welcome to the flu.",FALSE,0,NA,3/4/19 2:25,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LadyPanaz,0,FALSE,FALSE,NA,NA,,,
"Flu at Illinois middle school causes hundreds of students to call out sick
HeatMap Column 4&gt;… https://t.co/2M4ckndpq1",FALSE,0,NA,3/4/19 2:24,TRUE,NA,1.10239E+18,NA,"<a href=\http://www.futuredanger.com/\"" rel=\""nofollow\"">Warning FutureDanger App</a>""",FD_SHTFWarning,0,FALSE,FALSE,NA,NA,,,
@AnnaEloyan1 @OfficeOfMike @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS I’m so sorry to what your family is going… https://t.co/ZkYwTJMpj1,FALSE,3,AnnaEloyan1,3/4/19 2:22,TRUE,1.10234E+18,1.10239E+18,490468276,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",abenny78,0,FALSE,FALSE,NA,NA,,,
@HannahJuneHPPF Had that good of a time to catch the flu again?,FALSE,4,HannahJuneHPPF,3/4/19 2:22,FALSE,1.10238E+18,1.10239E+18,323074150,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drimmey,0,FALSE,FALSE,NA,NA,,,
"I don't have it as bad as some. But I still have days where I feel like I have the flu, where my sides ache horribl… https://t.co/EDRiexmwf0",FALSE,0,scretladyspider,3/4/19 2:22,TRUE,1.10239E+18,1.10239E+18,9.12901E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",scretladyspider,0,FALSE,FALSE,NA,NA,,,
Seems only fitting that I’d get the flu right before my week of midterms  🙃,FALSE,1,NA,3/4/19 2:19,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nicoleanets,0,FALSE,FALSE,NA,NA,,,
I have the flu 😔😭😭😭😭,FALSE,0,NA,3/4/19 2:19,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ElyseTia,0,FALSE,FALSE,NA,NA,,,
"How to; Summer Shred Edition:

Get the flu and be sick for 24 hours.",FALSE,0,NA,3/4/19 2:19,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",emoleevan,0,FALSE,FALSE,NA,NA,,,
@debra45283816 @animal_lover365 @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS He didnt need this. I wish I knew the… https://t.co/Ax7q7aoM7h,FALSE,0,debra45283816,3/4/19 2:17,TRUE,1.10239E+18,1.10239E+18,844661665,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AnnaEloyan1,0,FALSE,FALSE,NA,NA,,,
Thank yul so much and for your kind words.  You know I’m strong and will kick it’s but ESP after 5 prescriptions.… https://t.co/95knXMspdc,FALSE,3,NA,3/4/19 2:17,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AnastasiaVonB,0,FALSE,FALSE,NA,NA,,,
@Pellington21 @rlblackauthor @xLaurenAlyx @HeidiAnn67 @JennySylivant @tara_woolfolk @highlandgirl65… https://t.co/Xc8ds0Qfuq,FALSE,2,Pellington21,3/4/19 2:17,TRUE,1.10239E+18,1.10239E+18,1360578848,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",UcncallmeJules,0,FALSE,FALSE,NA,NA,,,
"Unemployment was stressful just due to not knowing wtf was gonna happen. I mean by time o stopped working, I got my… https://t.co/ntu8tC6RiJ",FALSE,1,NA,3/4/19 2:17,TRUE,NA,1.10239E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",It_Aint__ME,0,FALSE,FALSE,NA,NA,,,
My poor princess is sick 😒 pray it’s not the flu,FALSE,0,NA,3/4/19 2:15,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PrettyDee86,0,FALSE,FALSE,NA,NA,,,
"So on one hand, I do my part - pointing out, for example, that the journal article someone used to justify encourag… https://t.co/YvqzziUm3G",FALSE,2,MikellTaylor,3/4/19 2:13,TRUE,1.10239E+18,1.10239E+18,385082407,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MikellTaylor,1,FALSE,FALSE,NA,NA,,,
I’m hoping I don’t have the flu😢,FALSE,1,NA,3/4/19 2:10,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KaailynNoelle,0,FALSE,FALSE,NA,NA,,,
"@animal_lover365 @AnnaEloyan1 @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS Cannot be 100% proven. 
Two children in… https://t.co/GJPRuBzYso",FALSE,0,animal_lover365,3/4/19 2:10,TRUE,1.10239E+18,1.10239E+18,98259180,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",debra45283816,0,FALSE,FALSE,NA,NA,,,
@jacellx oh shit you got the flu?,FALSE,0,jacellx,3/4/19 2:10,FALSE,1.10239E+18,1.10239E+18,7.15703E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sIimeseason4,0,FALSE,FALSE,NA,NA,,,
@thesleepyspud We don’t get any tat Walmart. So flu shot is definitely out of the question,FALSE,0,thesleepyspud,3/4/19 2:10,FALSE,1.10237E+18,1.10239E+18,18591704,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Mama_Gaga_,0,FALSE,FALSE,NA,NA,,,
"@BoldlyTweeting I hope you’ve had the chance to get some quality rest too, my dear! So sorry to hear about the flu. 😐",FALSE,3,BoldlyTweeting,3/4/19 2:06,FALSE,1.10216E+18,1.10239E+18,7.50373E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kelseyhardin_,0,FALSE,FALSE,NA,NA,,,
So imagine having the flu.. now imagine having the flu and not being prescribed any meds other than over the counte… https://t.co/i7HLOM1xPn,FALSE,0,NA,3/4/19 2:05,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",THIS_IS_GQ,0,FALSE,FALSE,NA,NA,,,
On the lookout for someone with the flu/stomach bug to get me sick so I don’t have to present my speech tomorrow. W… https://t.co/sxWaWu3YkW,FALSE,5,NA,3/4/19 2:05,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kelly_lohr20,1,FALSE,FALSE,NA,NA,,,
Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/0Wrw4qdeWG,FALSE,0,NA,3/4/19 2:04,TRUE,NA,1.10239E+18,NA,"<a href=\http://www.singleclicksharing.com\"" rel=\""nofollow\"">Single Click Sharing℠</a>""",darkpoetfawn,0,FALSE,FALSE,NA,NA,,,
The worst kind of cold/flu bug is the one where you’re still kind of into eating so you don’t even enjoy the usual… https://t.co/XXxgv1MCMq,FALSE,0,NA,3/4/19 2:03,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TheDailySampler,0,FALSE,FALSE,NA,NA,,,
"@Evelynne24 @liberal_party So when Asian bird flu happened, we restricted movement to people, so now it’s ok.",FALSE,4,Evelynne24,3/4/19 2:03,FALSE,1.10238E+18,1.10239E+18,235242149,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NOILaserman,0,FALSE,FALSE,NA,NA,,,
@Torian_Girl @DonnaArchibal12 @DrLindseyFitz @London_darkside My Grandfather's brother died of the Spanish Flu in N… https://t.co/zm0AWfoGN5,FALSE,2,Torian_Girl,3/4/19 2:03,TRUE,1.10238E+18,1.10239E+18,926435053,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",supersteak,1,FALSE,FALSE,NA,NA,,,
@animal_lover365 @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS He is diagnosed with Transverse Myelitis which is an… https://t.co/TJ7li9fMrL,FALSE,2,animal_lover365,3/4/19 2:02,TRUE,1.10239E+18,1.10239E+18,98259180,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AnnaEloyan1,1,FALSE,FALSE,NA,NA,,,
"I could maybe possibly have the flu, love my life",FALSE,1,NA,3/4/19 2:01,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",raachelmtz,0,FALSE,FALSE,NA,NA,,,
@KarleenRG @Tactical_review I never took anything the government has to offer no flu shots ever,FALSE,1,KarleenRG,3/4/19 2:01,FALSE,1.10239E+18,1.10239E+18,254324487,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",brown_destry,0,FALSE,FALSE,NA,NA,,,
"Two Hawke's Bay orchard workers contract swine flu, as 80 seasonal workers report 'flu-like illness' https://t.co/wN0XivoYa5",FALSE,0,NA,3/4/19 2:00,FALSE,NA,1.10239E+18,NA,"<a href=\http://www.einnews.com\"" rel=\""nofollow\"">EIN News Publisher</a>""",EINH1N1News,0,FALSE,FALSE,NA,NA,,,
Thats how my baby girl and I feel .... Why I haven't been streaming or really playing for the past couple of days .… https://t.co/7JtTNnOoGu,FALSE,0,NA,3/4/19 2:00,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Dthb4D,0,FALSE,FALSE,NA,NA,,,
"Ended up getting the stomach flu while @ my boyfriends house today, but he has gone above and beyond to take care o… https://t.co/vRB3ijFgC0",FALSE,8,NA,3/4/19 2:00,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jordyyyyy96,0,FALSE,FALSE,NA,NA,,,
"@kramer30 @TheLiberalAHole @LuparfShinju LMAO!!  So, you're the only human on Planet Earth now, and the only human… https://t.co/4ItYrgzEFd",FALSE,0,kramer30,3/4/19 1:59,TRUE,1.10237E+18,1.10239E+18,46514445,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",realiwasframed,0,FALSE,FALSE,NA,NA,,,
"And, I came back from Vegas with the flu. 2nd time this year &amp; it’s the worst. Brutal.",FALSE,2,NA,3/4/19 1:58,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VolGirl_4Life,0,FALSE,FALSE,NA,NA,,,
@AnnaEloyan1 @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS I've honestly never heard tell of this.  Did the doctors… https://t.co/Jki5j7ADYL,FALSE,0,AnnaEloyan1,3/4/19 1:57,TRUE,1.10234E+18,1.10239E+18,490468276,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",animal_lover365,0,FALSE,FALSE,NA,NA,,,
"literally hours after I tweeted this I came down with the flu and then I got pneumonia, did I deserve it after this… https://t.co/LI6cD4rErx",FALSE,9,NA,3/4/19 1:56,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",shut_up_allie,0,FALSE,FALSE,NA,NA,,,
I got the flu and shit irritating me 1000% more . Lemme regain,FALSE,2,NA,3/4/19 1:55,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",undeHBTL,0,FALSE,FALSE,NA,NA,,,
@DAWNCATHERINE You want another set of socks and underwear to wash? And then they get the flu at the same time... nah!,FALSE,1,DAWNCATHERINE,3/4/19 1:55,FALSE,1.10238E+18,1.10239E+18,19596419,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bstnrbstr,0,FALSE,FALSE,NA,NA,,,
For these last few weeks I’ve been under the weather...but I wouldn’t sit down...last Sunday my throat felt like it… https://t.co/STueUEbG7v,FALSE,0,NA,3/4/19 1:55,TRUE,NA,1.10239E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",HATTIEB2011,0,FALSE,FALSE,NA,NA,,,
"@barner Sounds like you'd make an excellent invalid... (Seriously though, sorry you're sick. My husband is still co… https://t.co/4jEkrTa7UE",FALSE,1,barner,3/4/19 1:54,TRUE,1.1023E+18,1.10239E+18,14916627,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",wherescosette,0,FALSE,FALSE,NA,NA,,,
@TN_Williams Some of our guys had the flu too,FALSE,0,TN_Williams,3/4/19 1:54,FALSE,1.10223E+18,1.10239E+18,3236534233,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JanieLanham8,0,FALSE,FALSE,NA,NA,,,
Sorry been down for the count today. Tomorrow video I promise 😂 flu don’t give a shit,FALSE,12,NA,3/4/19 1:53,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AuroraMcCreary,0,FALSE,FALSE,NA,NA,,,
"DID YOU KNOW?:
Slavoj Zizek has had one constant case of the flu since the fall of the Soviet Union",FALSE,1,NA,3/4/19 1:51,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CRD_JR,0,FALSE,FALSE,NA,NA,,,
"@AnnaEloyan1 @Cernovich @AdamSchiff @RepAdamSchiff @DarlaShine @POTUS But he didn't get the flu, right?",FALSE,1,AnnaEloyan1,3/4/19 1:50,FALSE,1.10234E+18,1.10239E+18,490468276,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TroyKSC,0,FALSE,FALSE,NA,NA,,,
"@notcolloquial @RoseCityAntifa @leftkist And according to them, only a rare few unvaccinated have had to go to the… https://t.co/eiuZcdWWw4",FALSE,0,RumpRoast,3/4/19 1:47,TRUE,1.10238E+18,1.10239E+18,3182180592,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RumpRoast,0,FALSE,FALSE,NA,NA,,,
"@mainstreetnorth I been sick for a week too. Had the flu, cough hasn’t full shaken. I feel ya.",FALSE,0,mainstreetnorth,3/4/19 1:47,FALSE,1.10236E+18,1.10238E+18,3877201197,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",IQ_Adventures,0,FALSE,FALSE,NA,NA,,,
"Prayers for Holden who is, 'hot blooded, can't you see, gotta fever of 103!' #flu @ Wilmington, North Carolina https://t.co/WAEgiapP3n",FALSE,0,NA,3/4/19 1:46,FALSE,NA,1.10238E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GetMarriedNC,0,FALSE,FALSE,NA,NA,,,
"@Penny_Zang I wish. Got that stinking flu, going off to bed. Happy writing! 🙃",FALSE,1,Penny_Zang,3/4/19 1:45,FALSE,1.10237E+18,1.10238E+18,2959561462,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",VBaur,0,FALSE,FALSE,NA,NA,,,
@notcolloquial @RoseCityAntifa @leftkist All those who have gone to the ER and/or ICU have gotten the flu vaccine.… https://t.co/2mgCoAbqF7,FALSE,1,RumpRoast,3/4/19 1:45,TRUE,1.10238E+18,1.10238E+18,3182180592,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RumpRoast,0,FALSE,FALSE,NA,NA,,,
"@sjervewfla We the people, getting the flu shot, actually the airport ‘s should check for noculation paper’s to int… https://t.co/6imP6W0cpx",FALSE,0,sjervewfla,3/4/19 1:44,TRUE,1.10229E+18,1.10238E+18,133943846,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jman42237258,0,FALSE,FALSE,NA,NA,,,
@notcolloquial @RoseCityAntifa @leftkist Providence here in the Portland area collects and logs every case of the f… https://t.co/9JWj5VQwhI,FALSE,1,RumpRoast,3/4/19 1:43,TRUE,1.10238E+18,1.10238E+18,3182180592,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RumpRoast,0,FALSE,FALSE,NA,NA,,,
MEET MY SON: He was 35. 1 month after his wedding got severely paralyzed from FLU Vax. @AdamSchiff blocks my voice.… https://t.co/W5tZdXUHX8,FALSE,0,NA,3/4/19 1:40,TRUE,NA,1.10238E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",readknox,0,FALSE,FALSE,NA,NA,,,
@notcolloquial @RoseCityAntifa @leftkist Measles in insanely benign. It is less deadly than the common strains of f… https://t.co/lAOrgnMznL,FALSE,0,notcolloquial,3/4/19 1:39,TRUE,1.10238E+18,1.10238E+18,111499615,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RumpRoast,0,FALSE,FALSE,NA,NA,,,
WOULD YOU BELIEVE IT if after all that hand foot and mouth nonsense I told you that now I have the flu and I’m dying!!!!!!,FALSE,2,NA,3/4/19 1:39,FALSE,NA,1.10238E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",hi_stephanie,0,FALSE,FALSE,NA,NA,,,
@EsotericExposal @Outsider__14 Most eye drops also contain thimerosal; as eye drops are ostensibly used much more f… https://t.co/DgSd3gNDkz,FALSE,2,EsotericExposal,3/4/19 1:39,TRUE,1.10223E+18,1.10238E+18,2809289206,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EyesOnTheHoriz1,1,FALSE,FALSE,NA,NA,,,
